ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL,id_Provincia,id_Localidad,id_Partido
--,--,--,--,--,--,--,--,--,12,3508,253
--,--,--,--,--,--,--,--,--,12,3621,253
--,--,--,SI,SI,SI,--,SI,--,12,3496,253
--,--,--,--,SI,SI,SI,SI,--,12,315,258
--,--,--,--,--,--,--,SI,--,12,392,258
--,--,--,SI,SI,SI,--,--,--,12,584,258
--,--,--,SI,SI,SI,SI,SI,--,12,1074,258
--,--,--,--,--,--,--,SI,--,12,1285,258
--,--,SI,--,SI,SI,SI,--,SI,14,2698,99
--,--,--,--,--,--,SI,--,SI,14,3253,99
SI,--,--,SI,SI,SI,SI,--,--,14,2,105
--,--,--,--,SI,SI,--,SI,--,14,210,105
--,--,--,SI,--,--,SI,--,--,14,462,105
SI,SI,--,SI,SI,SI,SI,SI,SI,14,753,105
SI,--,SI,SI,SI,SI,--,SI,SI,14,1094,105
--,--,--,--,--,--,--,SI,SI,14,1218,105
--,--,--,--,SI,SI,--,SI,--,14,2355,105
SI,SI,SI,SI,SI,SI,SI,SI,SI,14,1809,196
SI,--,--,--,SI,SI,SI,SI,--,9,1291,348
--,--,--,--,--,--,SI,SI,SI,9,1327,348
--,--,--,--,SI,--,SI,SI,SI,9,2599,348
--,--,--,--,--,--,--,--,--,9,2828,348
SI,--,--,--,SI,SI,SI,SI,SI,9,3208,348
--,--,--,--,--,--,--,SI,--,9,3850,348
--,--,--,SI,--,--,--,--,--,9,712,381
--,--,--,SI,--,--,--,--,--,9,857,381
--,--,--,SI,--,--,--,--,--,9,844,381
--,--,--,SI,--,--,--,--,--,9,1093,381
--,--,--,--,--,--,--,--,--,9,1184,381
--,--,--,--,--,--,--,--,--,9,1870,381
--,--,--,--,--,--,--,--,SI,9,2428,381
--,--,--,SI,--,--,--,--,--,9,2569,381
--,--,--,SI,--,--,--,--,--,9,2593,381
--,--,--,--,--,--,--,--,--,9,3153,381
--,--,--,SI,--,--,--,--,SI,9,3206,381
--,--,--,--,--,--,--,--,--,9,3891,381
--,--,--,SI,--,--,--,--,--,9,723,394
--,--,--,SI,--,--,--,--,--,9,1006,394
--,--,--,SI,--,--,--,--,SI,9,1329,394
--,--,--,SI,--,--,--,--,--,9,1687,394
--,--,--,SI,--,--,--,--,--,9,1758,394
SI,--,--,SI,SI,--,SI,SI,SI,10,1354,330
--,--,--,--,--,--,SI,SI,SI,10,1435,330
--,--,--,SI,SI,SI,SI,SI,SI,10,1710,330
--,--,--,--,--,--,--,SI,--,10,2549,330
SI,--,SI,SI,SI,SI,SI,SI,SI,10,2941,330
--,--,--,--,SI,SI,--,--,--,10,595,407
--,--,--,--,--,--,--,--,--,10,2496,407
SI,SI,--,SI,SI,SI,SI,SI,SI,10,3397,407
--,--,--,SI,SI,SI,SI,SI,SI,10,185,412
--,--,--,--,SI,SI,SI,SI,SI,10,2406,412
SI,SI,--,--,SI,SI,SI,SI,SI,10,3428,412
--,--,--,SI,SI,SI,SI,SI,SI,10,242,425
--,--,--,--,SI,--,SI,SI,SI,10,778,425
--,--,SI,SI,--,--,SI,SI,--,10,960,425
SI,SI,--,SI,SI,SI,SI,SI,SI,10,1516,425
--,--,--,SI,--,--,SI,SI,SI,10,2891,425
--,--,--,SI,--,--,--,SI,--,10,3466,425
SI,SI,--,SI,SI,SI,SI,SI,SI,11,65,21
--,--,--,--,--,--,--,--,--,11,186,21
--,--,--,--,--,--,--,--,--,11,509,21
--,--,--,--,SI,--,--,SI,SI,11,1399,21
--,--,--,--,SI,SI,--,--,--,11,2302,21
--,--,--,--,SI,--,--,--,--,11,3070,21
--,--,--,--,--,--,--,--,--,11,3382,21
--,--,--,--,--,--,SI,SI,--,11,3723,21
--,--,--,--,SI,--,--,--,SI,11,2156,156
SI,SI,SI,SI,SI,SI,SI,SI,SI,11,1977,71
--,SI,--,SI,--,--,SI,SI,--,11,142,79
--,SI,--,SI,SI,--,SI,--,SI,11,165,79
--,SI,--,SI,--,--,SI,SI,--,11,168,79
--,SI,--,--,--,--,--,--,--,11,836,79
--,SI,--,--,--,--,--,SI,--,11,2226,79
--,SI,--,--,--,--,--,SI,--,11,2711,79
--,SI,--,--,--,--,SI,SI,--,11,3181,79
--,--,--,--,--,--,--,SI,--,11,3245,79
SI,SI,--,SI,SI,SI,SI,SI,SI,11,785,87
--,--,--,--,--,--,--,--,--,11,2748,87
--,--,--,--,--,--,--,--,--,11,162,93
SI,SI,--,SI,SI,SI,SI,SI,--,11,816,93
--,SI,--,SI,--,--,SI,SI,--,11,887,93
--,--,--,--,--,--,--,--,--,11,906,93
--,--,--,--,--,--,--,--,--,11,933,93
--,--,--,--,--,--,--,--,SI,11,971,93
--,--,--,--,--,--,--,SI,--,11,1619,93
--,--,--,--,--,--,--,--,--,11,1963,93
--,--,--,--,SI,--,--,--,--,11,2250,93
--,--,--,--,--,--,SI,SI,--,11,2320,93
--,--,--,--,--,--,--,--,--,11,2427,93
SI,SI,--,SI,SI,SI,SI,SI,SI,11,2518,93
--,--,--,--,--,--,--,--,--,11,3173,93
--,--,--,--,--,--,--,SI,--,11,3176,93
--,--,--,--,--,--,--,SI,--,11,3218,93
--,--,--,--,SI,SI,SI,SI,--,11,3275,93
--,--,--,--,--,--,--,SI,--,11,3390,93
SI,--,--,SI,SI,SI,SI,SI,SI,11,3527,93
--,--,--,--,--,--,--,SI,--,11,64,110
SI,SI,--,SI,SI,--,SI,--,SI,11,1620,110
--,--,--,--,SI,--,--,SI,--,11,2234,110
--,--,--,SI,--,--,--,--,--,9,2265,357
--,--,--,--,--,--,--,--,--,9,2525,357
SI,SI,--,--,--,--,SI,--,SI,9,3070,357
--,--,--,--,--,--,--,--,--,9,207,375
--,--,--,--,--,--,--,--,--,9,216,375
--,--,--,--,--,--,--,SI,--,9,1147,375
--,--,--,--,--,--,--,--,--,9,1177,375
--,--,--,--,--,--,--,--,--,9,1297,375
--,--,--,--,--,--,--,--,--,9,1300,375
--,--,--,--,SI,--,--,SI,SI,9,1894,375
--,--,--,--,--,--,--,--,--,9,1928,375
--,--,--,--,SI,SI,SI,SI,SI,9,1932,375
--,--,--,--,--,--,--,--,--,9,2425,375
--,--,--,--,--,--,--,--,--,9,2606,375
--,--,--,--,--,--,--,--,--,9,2639,375
--,--,--,--,--,--,--,--,--,9,2701,375
--,--,--,--,SI,SI,--,--,--,9,2982,375
--,--,--,--,--,--,--,SI,--,9,2998,375
--,--,--,--,--,--,--,--,--,9,3070,375
--,--,--,--,SI,SI,--,SI,--,9,3158,375
SI,SI,--,SI,--,--,SI,SI,SI,9,3182,375
--,--,--,--,--,--,--,--,--,9,3274,375
--,--,--,--,SI,--,--,--,SI,9,1249,348
--,--,--,SI,--,--,--,--,--,9,2419,394
SI,SI,--,SI,SI,--,SI,SI,SI,16,54,184
SI,--,--,SI,SI,--,SI,--,SI,16,615,184
--,--,--,--,SI,--,--,--,--,16,618,184
--,--,--,SI,SI,--,--,--,--,16,622,184
--,--,--,--,SI,--,--,--,--,16,647,184
--,--,--,--,--,--,--,--,--,16,669,184
SI,--,--,SI,SI,--,SI,--,SI,16,1019,184
--,--,--,SI,SI,--,SI,SI,SI,16,1160,184
SI,SI,--,SI,SI,SI,SI,--,SI,16,1356,184
--,--,--,SI,SI,--,--,--,SI,16,1521,184
SI,--,--,SI,SI,SI,SI,SI,SI,16,1547,184
--,--,--,--,SI,--,--,--,--,16,1657,184
--,--,--,--,SI,--,--,--,--,16,2429,184
--,--,--,--,SI,SI,--,--,--,16,2430,184
--,--,--,SI,SI,SI,--,--,--,12,261,192
--,--,--,SI,SI,SI,--,--,SI,12,264,192
--,--,--,SI,SI,SI,--,--,--,12,648,192
--,--,--,--,SI,SI,--,--,--,12,582,192
--,--,--,SI,SI,SI,--,SI,--,12,963,192
--,--,--,SI,SI,SI,--,--,--,12,1098,192
--,--,--,SI,SI,SI,--,--,--,12,1171,192
--,--,--,--,SI,SI,--,--,--,12,1495,192
SI,SI,SI,SI,SI,SI,SI,SI,--,12,1630,192
--,--,--,SI,SI,SI,--,--,--,12,1752,192
--,--,--,--,--,--,--,--,--,12,1813,192
--,--,--,--,--,--,--,SI,--,12,1958,192
--,--,--,SI,SI,SI,--,--,--,12,1824,192
SI,--,SI,--,SI,SI,SI,SI,SI,12,2207,192
--,--,--,SI,SI,SI,--,--,--,12,2624,233
--,--,--,--,SI,SI,--,--,SI,12,2625,233
--,--,--,--,--,--,--,--,--,12,2750,233
--,--,--,--,SI,SI,--,--,SI,12,2830,233
--,--,--,--,--,--,--,--,--,12,2878,233
--,--,--,--,SI,SI,--,--,--,12,3296,233
SI,--,SI,SI,SI,SI,SI,--,--,12,3478,233
--,--,--,--,SI,--,SI,SI,--,12,11,234
--,--,--,--,--,--,--,--,--,12,323,234
--,--,--,--,--,--,--,--,--,12,393,234
--,--,--,--,--,--,--,--,--,12,399,234
--,--,--,--,--,--,--,--,--,12,404,234
--,--,--,--,--,--,SI,--,--,12,405,234
--,--,--,--,--,--,--,--,--,12,409,234
--,--,--,--,--,--,--,--,--,12,423,234
SI,--,--,--,--,--,SI,--,--,12,424,234
--,--,--,--,--,--,--,--,--,12,487,234
--,--,--,SI,SI,SI,--,SI,--,12,1049,234
--,--,--,--,--,--,--,--,--,12,1283,234
--,--,--,--,--,--,--,SI,--,12,1341,234
--,--,--,--,--,--,--,SI,--,12,1707,234
--,--,--,--,--,--,--,SI,--,12,1768,234
--,--,--,--,--,--,--,SI,--,12,1769,234
SI,--,--,SI,SI,SI,SI,SI,--,12,46,253
--,--,--,--,SI,SI,--,--,--,12,321,253
--,--,--,SI,SI,--,--,SI,--,12,449,253
SI,--,--,--,SI,SI,SI,SI,--,12,593,253
--,--,--,SI,SI,SI,--,SI,--,12,577,253
--,--,--,SI,SI,SI,--,SI,--,12,579,253
--,--,--,SI,SI,SI,--,SI,--,12,1047,253
--,--,--,--,--,--,--,--,--,12,1206,253
--,--,--,--,SI,--,--,SI,--,12,1209,253
--,--,--,--,--,--,SI,SI,--,12,1316,253
--,--,--,SI,--,--,--,SI,--,12,1963,253
--,--,--,--,--,--,--,--,--,12,2054,253
SI,--,SI,--,SI,--,SI,SI,--,12,2063,253
--,--,--,--,--,--,SI,SI,--,12,2124,253
--,--,--,--,SI,SI,--,--,--,12,2220,253
--,--,--,SI,SI,SI,--,--,--,12,2585,192
SI,--,SI,--,SI,SI,SI,SI,--,12,2829,192
--,--,--,SI,SI,SI,--,--,SI,12,2909,192
--,--,--,SI,SI,SI,--,--,--,12,3032,192
--,--,--,SI,SI,SI,--,--,--,12,3137,192
--,--,--,--,SI,SI,--,--,--,12,3487,192
--,--,--,--,--,--,--,--,--,12,22,212
SI,--,SI,SI,SI,SI,SI,SI,--,12,1705,212
SI,--,SI,SI,SI,SI,SI,SI,--,12,1808,212
--,--,--,SI,SI,SI,--,SI,SI,12,1875,212
SI,--,SI,--,SI,SI,SI,SI,--,12,2183,212
--,--,--,--,--,--,--,SI,--,12,2396,212
--,--,--,--,--,--,SI,SI,--,12,2689,212
--,--,--,--,SI,--,SI,SI,--,12,2988,212
--,--,--,--,SI,SI,SI,--,--,12,1114,221
SI,--,--,SI,SI,SI,SI,--,--,12,1946,221
--,--,--,--,--,--,--,--,--,12,3554,221
--,--,--,--,--,--,SI,--,--,12,549,233
--,--,--,--,SI,--,--,--,--,12,646,233
--,--,--,SI,SI,SI,--,--,--,12,1182,233
--,--,--,--,SI,SI,--,--,--,12,1195,233
--,--,--,SI,--,--,--,--,--,12,1168,233
--,--,--,SI,SI,SI,--,--,--,12,1169,233
--,--,--,SI,--,SI,--,--,--,12,1170,233
--,--,--,SI,SI,SI,--,--,--,12,1172,233
--,--,--,--,SI,SI,SI,--,--,12,1768,233
--,--,--,--,SI,SI,--,--,--,12,1868,233
--,--,--,--,SI,SI,--,--,--,12,2066,233
SI,SI,SI,SI,SI,SI,SI,SI,SI,12,2076,233
--,--,--,--,--,--,--,--,--,12,2235,233
--,--,SI,--,SI,--,SI,SI,SI,14,727,443
--,--,--,--,--,--,SI,SI,--,14,1003,443
--,--,--,--,--,--,SI,SI,SI,14,1219,443
--,--,--,--,SI,--,SI,SI,SI,14,1255,443
--,--,--,--,--,--,SI,SI,--,14,3363,443
--,--,--,--,--,--,SI,SI,SI,14,315,298
--,--,--,--,SI,--,SI,--,SI,14,574,298
--,--,--,--,--,--,--,--,--,14,2548,298
SI,SI,SI,SI,SI,SI,SI,SI,SI,14,2968,298
--,--,--,--,--,--,--,--,--,14,1317,303
--,--,--,--,--,--,SI,--,--,14,2648,303
--,--,--,--,SI,--,SI,SI,SI,14,2696,303
--,--,--,--,SI,--,SI,--,--,14,271,302
--,--,--,--,--,--,--,--,SI,14,1847,302
--,--,SI,--,SI,--,SI,--,SI,14,2086,302
--,--,--,--,--,--,--,--,--,14,2896,302
--,--,--,--,SI,--,--,--,--,14,1063,439
SI,SI,SI,SI,SI,SI,SI,SI,--,12,1484,258
--,--,--,SI,SI,SI,--,--,--,12,1496,258
--,--,--,SI,SI,SI,--,--,--,12,1827,258
SI,SI,SI,SI,SI,SI,SI,SI,--,12,2312,258
SI,--,SI,SI,SI,SI,SI,SI,--,12,2986,258
SI,--,SI,SI,SI,SI,SI,--,--,12,3009,258
SI,--,SI,SI,SI,SI,SI,SI,--,12,3191,258
--,--,--,--,--,--,--,SI,--,12,3808,258
--,--,--,--,SI,SI,--,--,SI,12,47,259
--,--,--,--,SI,--,SI,--,--,12,309,259
--,--,--,SI,SI,SI,SI,--,--,12,2088,259
--,--,--,SI,SI,--,--,SI,--,11,2591,110
--,--,--,--,--,--,--,--,--,11,3208,110
--,SI,--,SI,SI,--,SI,SI,SI,11,3814,110
--,--,--,--,--,--,--,--,--,11,116,138
--,--,--,--,--,--,--,SI,--,11,163,138
--,--,--,--,--,--,--,--,--,11,173,138
--,--,--,--,--,--,--,--,--,11,273,138
--,--,--,SI,SI,--,SI,SI,--,11,617,138
--,--,--,--,--,--,--,SI,--,11,809,138
SI,SI,--,SI,SI,SI,SI,SI,--,11,1438,138
--,--,--,--,--,--,--,SI,--,11,1883,138
--,--,--,--,SI,--,SI,SI,--,11,2724,138
--,--,--,--,--,--,--,--,--,11,2740,138
--,--,--,--,--,--,--,SI,--,11,3213,138
--,--,--,--,--,--,--,--,--,11,3251,138
--,--,--,SI,SI,--,SI,SI,--,11,2879,154
SI,--,--,SI,SI,--,SI,SI,--,11,3351,154
--,--,--,--,--,--,--,SI,--,11,720,156
SI,--,--,SI,--,SI,SI,SI,--,11,804,156
SI,--,--,--,SI,SI,SI,SI,SI,8,1706,265
--,--,--,--,--,--,--,SI,SI,8,492,296
--,--,--,--,--,--,--,--,--,8,962,296
--,--,--,--,SI,SI,SI,SI,--,8,982,296
--,--,--,--,--,--,--,--,--,8,1306,296
SI,--,--,--,SI,--,SI,SI,--,8,1414,296
--,--,--,--,SI,--,--,SI,--,8,1467,296
--,--,--,--,--,--,--,SI,SI,8,1474,296
SI,--,--,--,SI,SI,SI,SI,SI,8,1689,296
--,--,--,--,SI,--,--,SI,--,8,1794,296
SI,--,--,SI,SI,SI,SI,SI,SI,8,2089,296
--,--,--,--,SI,--,--,SI,--,8,2765,296
SI,--,--,SI,SI,SI,SI,SI,--,8,2784,296
--,--,--,--,--,--,--,SI,--,8,3166,296
--,--,--,SI,SI,--,SI,SI,--,8,3167,296
--,--,--,SI,--,--,--,SI,--,9,2552,394
SI,--,--,--,SI,--,SI,SI,SI,8,2015,308
--,--,--,--,SI,--,--,SI,--,8,2599,308
--,--,--,--,--,--,--,SI,--,8,2850,308
--,--,--,SI,SI,SI,SI,SI,--,8,2955,308
--,--,--,--,SI,--,--,SI,--,8,2956,308
SI,--,--,SI,SI,--,SI,SI,--,8,3297,308
--,--,--,SI,SI,--,SI,SI,--,8,902,310
SI,--,--,SI,SI,--,SI,SI,SI,8,1223,310
--,SI,--,--,SI,SI,SI,SI,SI,8,2604,310
--,--,--,SI,SI,SI,--,SI,SI,8,2720,310
--,--,--,--,SI,--,SI,SI,SI,8,3676,310
--,--,--,--,--,--,--,SI,--,8,1295,326
--,--,--,--,--,--,--,SI,--,8,1299,326
SI,--,--,--,SI,SI,SI,SI,SI,7,1652,284
SI,--,--,--,SI,SI,SI,SI,--,7,2273,284
SI,--,--,--,SI,SI,SI,SI,--,7,2516,284
--,--,--,--,--,--,SI,SI,--,7,3875,284
--,--,--,--,SI,--,SI,SI,--,7,82,292
--,--,--,--,--,--,--,--,--,7,87,292
--,--,--,--,--,--,SI,SI,--,7,88,292
--,--,--,--,--,--,SI,--,--,7,89,292
--,--,--,--,--,--,--,--,--,7,90,292
SI,SI,--,--,SI,SI,SI,SI,SI,7,763,292
SI,--,--,--,SI,SI,SI,SI,--,7,890,292
--,--,--,--,--,--,--,--,--,7,908,292
--,--,--,--,--,--,--,--,--,7,938,292
SI,SI,--,SI,SI,SI,SI,SI,--,7,1065,292
--,--,--,--,--,--,--,SI,--,7,1070,292
--,--,--,--,SI,--,SI,SI,--,7,1278,292
SI,SI,--,--,SI,SI,SI,SI,--,7,1557,122
--,--,--,--,--,--,--,--,--,7,1914,122
--,--,--,--,--,--,--,--,--,7,2081,122
--,--,--,--,--,--,--,--,--,7,2636,122
--,--,--,--,--,--,--,--,--,7,2844,122
--,SI,--,--,SI,SI,--,--,--,7,3320,122
SI,--,--,--,SI,SI,SI,SI,--,7,3698,122
SI,SI,--,SI,SI,SI,SI,SI,--,7,781,139
--,--,--,--,--,--,--,SI,--,7,882,139
--,--,--,--,SI,--,--,SI,--,7,916,139
--,--,--,--,SI,SI,SI,SI,--,7,927,139
--,--,--,--,--,--,--,SI,--,7,945,139
--,--,--,--,SI,--,--,SI,--,7,960,139
SI,--,--,SI,SI,SI,SI,SI,--,7,1443,139
--,SI,--,--,SI,SI,SI,SI,--,7,2205,139
--,SI,--,--,SI,SI,SI,SI,--,7,3128,139
--,--,--,SI,--,--,SI,SI,SI,8,1547,326
--,--,--,--,--,--,--,--,--,9,26,98
--,--,--,--,SI,--,SI,SI,SI,9,28,98
--,--,--,--,--,--,--,--,--,9,29,98
--,--,--,--,--,--,--,--,--,9,48,98
--,--,--,--,--,--,--,--,--,9,702,98
--,--,--,--,--,--,--,--,--,9,871,98
--,--,--,--,--,--,--,--,SI,9,1969,98
--,--,--,SI,SI,--,--,--,--,9,2868,98
--,--,--,--,--,--,--,--,--,9,2890,98
--,--,--,--,--,--,--,--,--,9,2894,98
--,--,--,--,--,--,--,--,--,9,2962,98
--,--,--,--,--,--,--,--,--,9,3106,98
--,--,--,--,--,--,--,--,--,9,3204,98
--,--,--,--,--,--,--,--,--,9,3256,98
--,--,--,--,--,--,--,--,--,9,3354,98
--,--,--,--,--,--,--,--,--,9,3458,98
--,--,--,SI,--,--,--,SI,SI,9,1159,123
SI,SI,--,--,SI,SI,SI,--,--,9,1632,123
--,SI,--,SI,--,--,--,--,--,9,1830,123
--,SI,--,--,--,--,--,--,SI,9,2137,123
--,--,--,--,SI,SI,SI,SI,--,9,2270,123
--,--,--,--,--,--,--,--,--,9,2547,123
--,--,--,--,--,--,--,--,--,9,3179,123
SI,SI,--,SI,SI,SI,SI,SI,SI,9,3194,123
--,--,--,--,SI,SI,SI,SI,SI,9,3880,123
--,--,--,--,--,--,--,SI,--,9,57,126
--,--,--,--,--,--,--,--,--,9,365,126
--,--,--,--,--,--,--,--,--,9,408,126
SI,SI,--,--,SI,SI,SI,SI,SI,9,1207,126
--,--,--,--,SI,SI,--,--,--,9,1455,126
--,--,--,--,SI,SI,--,--,--,9,2217,126
--,--,--,--,SI,--,--,--,--,9,2266,126
--,--,--,--,SI,SI,--,--,SI,9,2325,126
--,SI,--,--,SI,SI,SI,SI,SI,9,2468,126
SI,SI,--,--,SI,SI,SI,SI,SI,9,2609,126
--,SI,--,--,SI,SI,SI,SI,SI,9,2683,126
--,--,--,--,--,--,--,--,--,9,2705,126
SI,--,--,SI,SI,--,SI,SI,SI,9,1964,437
--,--,--,--,--,--,--,--,--,9,2151,437
--,--,--,SI,SI,--,--,--,--,9,2870,437
--,--,--,--,--,--,--,--,--,9,3137,437
--,--,--,--,--,--,--,--,SI,9,3887,437
--,--,--,SI,--,--,--,--,--,9,3888,437
--,SI,--,SI,--,--,SI,SI,SI,10,1138,24
--,--,--,SI,SI,--,SI,SI,SI,10,2299,24
--,--,--,SI,SI,--,SI,SI,SI,10,2412,24
--,--,--,--,SI,--,SI,SI,SI,10,2991,24
--,--,SI,--,--,--,SI,SI,SI,10,3408,24
--,--,--,--,--,--,--,--,--,10,177,66
--,SI,--,--,SI,SI,--,SI,SI,10,1828,66
--,SI,--,SI,SI,SI,SI,SI,SI,10,161,71
--,--,--,SI,--,--,SI,SI,SI,9,2554,394
--,--,--,SI,--,--,--,--,--,9,2662,394
--,--,--,SI,--,--,--,--,--,9,2864,394
--,--,--,SI,--,--,--,--,SI,9,3154,394
--,--,--,SI,SI,--,SI,SI,SI,9,3335,394
--,--,--,--,--,--,--,--,--,9,953,405
--,--,--,SI,--,--,--,--,--,9,1668,405
--,--,--,--,--,--,SI,--,--,9,1805,405
--,--,--,SI,SI,--,SI,SI,SI,9,2310,405
--,--,--,SI,SI,SI,SI,SI,SI,9,3389,405
--,--,--,--,--,--,--,--,--,9,3877,405
--,--,--,--,--,--,--,SI,--,9,575,418
--,--,--,--,--,--,--,--,--,9,1273,418
--,--,--,--,--,--,--,--,--,9,2832,418
SI,--,--,--,SI,--,SI,SI,--,9,2882,418
--,--,--,--,SI,--,SI,SI,--,9,3453,418
SI,--,--,--,SI,--,SI,SI,--,9,3860,418
--,--,--,--,--,--,--,--,--,9,713,428
--,--,--,--,--,--,--,--,--,9,2619,428
--,--,--,--,--,--,--,--,--,9,3104,428
--,--,--,--,--,--,--,--,SI,9,3203,428
--,--,--,--,SI,SI,SI,SI,--,7,1290,292
--,--,--,--,SI,--,--,--,--,7,1303,292
--,--,--,--,SI,--,--,SI,--,7,1303,292
--,SI,--,SI,SI,SI,SI,SI,SI,7,1643,292
--,SI,--,--,SI,SI,SI,SI,--,7,1649,292
SI,--,--,SI,SI,SI,SI,--,--,7,1951,292
--,--,--,--,--,--,--,SI,SI,7,2121,292
--,SI,SI,SI,SI,SI,SI,SI,--,7,2368,292
SI,SI,--,--,SI,SI,SI,SI,--,7,2574,292
SI,SI,SI,SI,SI,SI,SI,SI,SI,7,2638,292
--,--,--,--,--,--,SI,--,--,7,2801,292
--,--,--,--,SI,SI,SI,SI,--,7,2802,292
--,--,--,--,SI,--,--,--,--,7,2808,292
--,--,--,--,--,--,--,SI,--,14,2194,439
SI,--,SI,--,--,--,SI,SI,SI,14,2361,439
--,--,--,--,SI,--,--,--,--,14,2921,439
SI,--,SI,SI,SI,SI,SI,SI,SI,14,3896,439
--,--,--,--,--,--,--,SI,--,15,53,3
--,--,--,SI,--,--,--,--,--,15,862,3
--,--,--,--,--,--,SI,--,SI,15,874,3
--,--,--,--,--,--,SI,--,SI,15,1210,3
SI,--,SI,SI,SI,SI,SI,SI,SI,15,1708,3
--,--,--,--,SI,--,--,SI,SI,15,2222,3
--,--,--,--,SI,--,SI,SI,SI,15,2336,3
--,--,--,--,--,--,--,--,--,15,2420,3
--,--,--,--,--,--,--,--,SI,15,2708,3
--,--,--,--,--,--,--,--,SI,15,985,4
--,--,--,--,--,--,SI,--,SI,15,988,4
--,--,--,SI,--,--,--,SI,SI,15,2422,4
--,--,--,SI,SI,--,SI,--,SI,10,1546,191
--,SI,--,SI,SI,SI,SI,SI,SI,10,1627,191
--,--,--,--,--,--,--,SI,--,10,2686,191
--,--,--,SI,--,--,SI,--,--,10,3242,191
--,--,--,SI,--,--,--,SI,SI,10,30,195
SI,--,--,SI,SI,SI,SI,SI,SI,10,540,195
--,--,--,SI,SI,SI,SI,SI,--,10,1562,195
--,--,--,--,--,--,--,--,--,10,1676,195
--,--,--,SI,SI,SI,SI,SI,SI,10,1753,195
--,--,--,SI,SI,--,--,--,SI,10,1083,241
--,--,--,--,SI,--,SI,SI,SI,10,1971,242
--,--,--,--,--,--,--,SI,SI,10,2144,242
--,--,--,SI,--,--,SI,SI,SI,10,696,251
--,--,--,SI,--,--,SI,--,--,10,2267,251
--,--,--,--,SI,--,SI,SI,SI,10,2271,251
--,--,--,SI,SI,--,SI,SI,SI,10,3376,251
--,--,--,SI,SI,SI,SI,SI,SI,10,3529,251
--,--,--,--,--,--,SI,SI,--,10,61,262
--,--,--,SI,--,--,SI,SI,--,10,1152,262
SI,SI,SI,SI,SI,SI,SI,SI,SI,10,1551,262
--,--,--,SI,SI,--,SI,SI,--,10,3318,262
--,--,--,--,--,--,--,--,--,10,3426,262
--,--,--,SI,SI,SI,SI,SI,--,10,8,317
--,--,--,--,--,--,--,SI,--,10,701,317
--,--,SI,--,SI,--,SI,SI,SI,10,2826,317
--,--,SI,SI,SI,SI,SI,SI,SI,10,895,322
--,--,--,--,--,--,--,--,--,10,953,322
--,--,--,SI,SI,SI,SI,--,SI,10,2411,322
--,--,--,--,--,--,--,--,--,12,339,360
--,--,--,--,--,--,--,SI,--,12,359,360
--,--,--,--,SI,SI,--,SI,--,12,816,360
SI,--,--,--,SI,SI,SI,SI,--,12,1421,360
SI,--,--,--,SI,SI,SI,SI,SI,12,1877,360
--,--,--,SI,SI,SI,SI,SI,--,12,2642,360
--,SI,--,--,SI,SI,--,SI,--,12,3083,360
--,--,--,SI,--,--,--,SI,--,12,123,372
--,--,--,SI,--,--,--,SI,--,12,124,372
--,--,--,--,--,--,--,--,--,12,343,372
--,--,--,--,--,--,--,--,--,12,374,372
--,--,--,--,--,--,--,--,--,12,400,372
--,--,--,--,--,--,--,--,--,12,422,372
--,--,--,--,--,SI,--,--,--,12,442,372
--,--,SI,SI,SI,SI,SI,SI,--,12,788,372
--,--,--,--,--,--,--,--,--,12,821,372
--,--,--,--,--,--,--,SI,--,12,1243,372
--,--,--,--,--,--,--,SI,--,12,1303,372
--,--,--,--,SI,SI,SI,SI,--,12,2464,372
--,--,--,--,--,--,--,SI,--,12,2527,372
--,--,--,--,SI,--,--,--,--,12,1344,420
--,--,--,--,SI,SI,SI,--,--,12,3561,376
--,--,--,SI,SI,--,--,--,--,12,319,384
--,--,--,--,SI,SI,--,--,--,12,431,384
--,--,--,--,--,--,--,--,--,12,435,384
--,--,--,SI,SI,SI,SI,SI,--,12,1889,384
--,--,--,--,SI,SI,SI,SI,--,12,2055,384
--,--,--,SI,--,--,SI,SI,--,12,3232,384
--,--,--,--,--,--,--,--,--,12,469,419
--,SI,--,--,--,--,--,--,--,12,628,419
--,--,--,--,SI,SI,SI,SI,--,12,930,419
--,--,--,--,SI,SI,--,--,--,12,1264,419
--,SI,--,SI,SI,SI,SI,--,--,12,2251,419
SI,SI,SI,SI,SI,SI,SI,SI,--,12,3454,419
--,--,--,--,SI,SI,SI,SI,--,12,3857,419
--,--,--,--,--,--,--,--,--,12,329,420
--,--,--,--,SI,SI,SI,SI,--,12,1009,420
--,--,--,--,--,--,--,--,--,12,1287,420
SI,--,--,SI,SI,SI,SI,--,SI,5,2123,369
--,--,--,SI,SI,SI,SI,SI,SI,5,2367,369
--,SI,--,--,SI,SI,SI,SI,--,5,2426,369
SI,--,--,SI,SI,SI,SI,--,--,5,2478,369
--,--,--,--,--,--,--,SI,--,5,2736,369
--,--,--,--,SI,--,--,SI,--,5,2739,369
SI,--,--,SI,SI,SI,SI,SI,--,5,2758,369
--,--,--,--,--,--,SI,SI,--,5,2886,369
--,SI,--,SI,SI,SI,SI,SI,SI,5,3037,369
SI,SI,--,SI,SI,SI,SI,SI,--,5,3104,369
--,--,--,--,--,--,--,--,--,9,3506,428
