Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud,id_Provincia,id_Localidad,id_Partido
7014,--,SI,--,--,SI,--,SI,SI,SI,18175010.0,"-30,0867528651818","-58,7879617250662",6,3267,389
489,--,--,--,SI,--,SI,SI,--,SI,30008010.0,"-31,8673630759862","-58,445702857466",7,213,100
23150,SI,SI,--,SI,SI,SI,SI,SI,SI,30008020.0,"-32,2232180852093","-58,1419674849484",7,980,100
74,--,--,--,--,SI,SI,--,--,--,30008030.0,"-32,2963657704418","-58,2329681221353",7,923,100
0,--,--,--,--,--,SI,--,--,--,30008100.0,"-32,1797669801643","-58,2122328834059",7,1199,100
9105,SI,SI,--,--,--,SI,SI,SI,SI,30084200.0,"-31,7815218098022","-60,4419739913356",7,3079,292
746,--,--,--,--,--,SI,--,--,--,30084210.0,"-31,7463194997657","-60,3552297078863",7,3269,292
107,--,--,--,--,--,--,SI,--,--,30084220.0,"-31,8442990730164","-60,3747483050584",7,3270,292
3695,SI,SI,--,--,SI,SI,SI,SI,SI,30084230.0,"-31,9588750821276","-60,1269829104478",7,3280,292
495,--,--,--,--,--,--,SI,--,--,30084240.0,"-31,7385742726697","-59,9115081436489",7,3317,292
1322,--,SI,--,SI,--,SI,SI,SI,SI,30084250.0,"-31,8047077554997","-59,9379151601641",7,3338,292
189,--,--,--,--,--,--,SI,--,--,30084260.0,"-31,8735456198918","-60,4970235321194",7,3383,292
9383,SI,SI,--,SI,--,SI,SI,SI,SI,30084270.0,"-31,8714330822777","-60,0099225269048",7,3523,292
160,--,--,--,--,--,--,SI,--,SI,30084280.0,"-31,908647496665","-60,468352081106",7,3638,292
215,--,--,--,--,--,--,SI,--,--,30084290.0,"-31,93428563973","-60,4279737732991",7,3660,292
661,SI,--,--,--,--,--,SI,SI,SI,30084300.0,"-31,6507506100701","-60,3775855159669",7,3815,292
2994,SI,--,--,--,SI,SI,SI,--,SI,30088010.0,"-31,5246078338723","-58,4047735134447",7,1524,378
12733,SI,--,--,SI,--,SI,SI,SI,SI,30088020.0,"-31,6255225523021","-58,5040738167896",7,3193,378
62,--,--,--,--,--,--,SI,--,--,30091010.0,"-32,0888342815838","-59,1740705545307",7,114,397
294,SI,--,--,--,--,SI,SI,--,--,30091020.0,"-31,9865854200416","-59,2804623070462",7,1166,397
6775,SI,SI,SI,SI,--,SI,SI,SI,SI,26077020.0,"-43,3219408530217","-65,0475987350977",4,2732,329
24616,SI,SI,SI,SI,SI,SI,SI,SI,SI,26077030.0,"-43,3010516778945","-65,0955202340428",4,2937,329
97915,SI,SI,SI,SI,SI,SI,SI,SI,SI,26077040.0,"-43,2483538570309","-65,3103813319694",4,3427,329
126,--,--,--,--,SI,SI,SI,--,--,26084010.0,"-44,7052521139583","-70,8460010136593",4,75,347
176,--,--,--,--,SI,--,SI,--,--,26084020.0,"-45,5614644681207","-71,5181726162484",4,77,347
1570,--,--,SI,--,SI,SI,SI,--,SI,26084030.0,"-45,0476417520383","-70,8227552077123",4,122,347
219,--,--,--,--,SI,--,SI,--,--,26084040.0,"-45,5870084306305","-71,0290968422414",4,1140,347
185,--,--,--,--,SI,SI,SI,--,--,26084050.0,"-45,3192710383686","-69,9721127349678",4,1432,347
194,--,--,--,--,SI,--,SI,--,--,26084060.0,"-45,9468594190828","-71,2641106643113",4,2004,347
2791,--,--,--,SI,SI,SI,SI,--,SI,26084070.0,"-45,6964538171738","-70,2559804482547",4,3019,347
105,--,--,--,--,SI,--,SI,--,--,26091010.0,"-45,0804225633305","-69,4497777721279",4,567,388
119,--,--,--,--,--,--,--,--,--,30091030.0,"-32,6338905298532","-59,4016108911944",7,1385,397
201,--,--,--,--,--,--,SI,--,--,30091040.0,"-32,3933701328502","-59,2758886814116",7,1577,397
2046,--,--,--,--,--,SI,SI,SI,SI,30091050.0,"-32,5464913620505","-59,3561472624329",7,1583,397
491,--,--,--,--,--,--,--,--,SI,30091060.0,"-32,3372059083888","-59,3710906213647",7,1585,397
101,--,--,--,--,--,--,SI,--,--,30091070.0,"-32,0826358698135","-59,3082772238093",7,1622,397
66,--,--,--,--,--,--,--,--,--,30091080.0,"-32,4700075443165","-59,1726625031425",7,2075,397
5870,--,SI,--,--,--,--,SI,SI,SI,30091090.0,"-32,1724413881098","-59,3986787086128",7,2304,397
12801,SI,--,--,SI,--,--,SI,SI,SI,30091100.0,"-32,3026339163322","-59,1445792095518",7,3001,397
696,--,--,--,SI,--,SI,SI,--,--,30098090.0,"-32,2570116072534","-58,422728628517",7,6,423
9485,SI,--,--,SI,--,SI,SI,--,SI,30098010.0,"-32,3725729351065","-58,8785609437917",7,494,423
1948,SI,--,--,SI,--,SI,SI,SI,SI,30098020.0,"-32,4642772562474","-58,4780718727049",7,709,423
741,--,--,--,--,--,SI,SI,--,SI,30098030.0,"-32,6723717845853","-58,325119237234",7,915,423
72528,SI,SI,SI,SI,--,SI,SI,SI,SI,30098040.0,"-32,4853601673728","-58,2320517380782",7,993,423
0,--,--,--,--,--,SI,--,--,--,30098030.0,"-32,2669","-58,6294",7,1410,423
1251,SI,--,--,--,--,SI,SI,--,SI,30098060.0,"-32,434613979879","-58,6330137118779",7,1654,423
10858,SI,SI,--,SI,SI,SI,SI,SI,SI,26091020.0,"-45,590519720018","-69,0706825167205",4,3264,388
44,--,--,--,--,--,--,SI,--,--,26098010.0,"-44,1988556500986","-71,6666681641388",4,1488,401
2251,--,--,SI,--,--,--,SI,--,SI,26098020.0,"-44,0529826063177","-70,597920256446",4,1574,401
1612,--,--,--,--,SI,--,SI,--,SI,26098030.0,"-44,0545030861499","-70,4698423450266",4,1782,401
1055,--,--,SI,--,SI,--,SI,--,--,26098040.0,"-44,1829932413496","-71,3700565360866",4,3021,401
661,--,--,--,--,SI,SI,SI,--,SI,26105010.0,"-42,5232330288476","-68,2828542288869",4,1500,402
544,--,SI,--,--,SI,SI,SI,SI,SI,26105020.0,"-42,4387511614213","-66,941427996482",4,3375,402
183,--,--,--,--,--,SI,SI,--,--,14007010.0,"-32,1759165218621","-64,5765483175138",5,138,65
0,--,--,--,--,--,--,--,SI,SI,14007020.0,"-32,26205146004","-64,5937253212731",5,223,65
61,SI,--,--,--,--,--,SI,--,SI,14007030.0,"-32,3679991604313","-64,6425223427633",5,745,65
68,--,--,--,--,--,SI,--,SI,SI,14007040.0,"-31,942027416529","-64,6165406145348",5,649,65
417,SI,--,--,--,--,SI,SI,--,--,14007050.0,"-32,149759071844","-64,5015914694579",5,1224,65
100,--,--,--,--,--,--,--,--,--,14007055.0,"-32,1695656120552","-64,7747710529989",5,1238,65
8793,--,--,--,SI,SI,SI,--,SI,SI,14007060.0,"-32,2065076875762","-64,4006226825819",5,1355,65
1363,SI,--,--,--,--,SI,SI,SI,SI,14007070.0,"-32,3034055718452","-64,4831089740345",5,1882,65
383,--,--,--,SI,--,SI,SI,--,SI,30098070.0,"-32,0926666859344","-58,9575923552082",7,2094,423
230,--,--,--,--,--,SI,SI,--,--,30098080.0,"-32,2629479332194","-58,9066108120783",7,2291,423
976,--,--,--,SI,SI,SI,SI,SI,SI,30098100.0,"-32,3456507831337","-58,4438591145895",7,2797,423
281,--,--,--,--,--,SI,SI,--,--,30098110.0,"-32,3459729612346","-58,9697454142681",7,2981,423
1187,--,--,--,SI,--,SI,SI,--,SI,30098120.0,"-32,1762466320214","-58,7864822456477",7,3205,423
1427,SI,--,--,SI,SI,SI,SI,SI,SI,30098130.0,"-32,3987091260597","-58,7440638984338",7,3713,423
1337,--,--,--,SI,--,SI,SI,SI,SI,30098140.0,"-32,446319897702","-58,4359138343848",7,3787,423
639,--,--,--,--,--,SI,SI,SI,SI,30098150.0,"-32,1800624013874","-58,9301272035017",7,3790,423
211,--,--,--,--,--,--,--,--,--,30105010.0,"-32,5338102554011","-60,0356966118049",7,171,432
0,--,--,--,--,--,--,--,--,--,30105040.0,"-32,9331069681438","-60,5907241451802",7,794,432
0,--,--,--,--,--,--,--,--,--,30105040.0,"-32,6900337710703","-60,011835871903",7,2020,432
139,--,--,--,--,--,SI,--,--,SI,30105040.0,"-32,3100409280054","-60,4202063551195",7,2441,432
0,--,--,--,--,--,SI,SI,--,SI,30105040.0,"-32,7840822565326","-59,9066011827697",7,2967,432
30623,SI,SI,--,SI,--,SI,SI,SI,SI,30105060.0,"-32,6205968368011","-60,1533126380173",7,3528,432
138,SI,--,--,--,--,SI,SI,--,SI,30113010.0,"-31,908248192653","-59,2606926522048",7,1400,434
399,--,--,--,--,--,SI,SI,--,--,30113020.0,"-31,9569336301554","-58,8491174614017",7,1713,434
443,--,--,--,--,SI,--,--,--,SI,10007110.0,"-27,9279942328057","-65,8822302327591",2,2260,14
295,--,--,--,--,--,--,--,--,SI,10007120.0,"-27,8142168571341","-65,8670660017181",2,3304,14
361,--,--,--,--,SI,--,--,--,SI,10014010.0,"-28,809829766706","-65,5021019996524",2,148,15
202,--,--,--,--,--,--,--,--,--,10014020.0,"-28,7545936474404","-65,5495102803337",2,169,15
77,--,--,--,--,--,--,--,--,--,10014030.0,"-28,7207622901373","-65,4106917370235",2,1852,15
154,--,--,--,--,--,--,--,--,--,10014040.0,"-29,0295107636719","-65,5499567687055",2,1927,15
0,--,--,--,--,SI,--,--,SI,SI,10021010.0,"-27,4743798884533","-66,0266884349829",2,37,16
0,--,--,--,--,--,--,--,--,--,10021010.0,"-27,4511959792163","-66,0199688270559",2,117,16
29,--,--,--,--,--,--,--,SI,--,10021010.0,"-27,5275895579827","-66,5156761677031",2,135,16
12600,SI,--,--,SI,SI,SI,SI,SI,SI,10021020.0,"-27,5732225954972","-66,3235466394645",2,151,16
0,--,--,--,--,--,--,--,--,--,10021010.0,"-27,3391922396844","-66,0241892155379",2,569,16
1096,--,--,--,SI,SI,SI,--,--,--,10021030.0,"-27,5368955481985","-66,3350568927423",2,790,16
403,--,--,--,--,--,--,--,--,--,10021040.0,"-27,5210749343604","-66,4034742805443",2,830,16
734,--,--,--,--,--,SI,--,--,--,10021050.0,"-27,333537875981","-66,022985174122",2,1179,16
741,--,--,--,--,--,--,SI,--,--,10021060.0,"-27,4743798884533","-66,0266884349829",2,1261,16
184,--,--,--,SI,--,--,--,--,--,10021070.0,"-27,5162322380357","-66,3434280762552",2,1294,16
378,--,--,--,SI,--,SI,--,--,--,10021080.0,"-27,534089032104","-66,3117750484602",2,1829,16
0,--,--,--,SI,--,--,--,--,--,10021010.0,"-27,4511959792163","-66,0199688270559",2,1935,16
730,--,--,--,--,SI,--,SI,--,SI,10028010.0,"-26,0632957365737","-67,4116706391736",2,174,19
45,--,--,--,--,--,--,--,--,--,10028020.0,"-25,5201549530029","-67,6220474243164",2,175,19
263,--,--,--,--,--,--,--,--,--,10028030.0,"-26,4377795455164","-67,2590953594946",2,1289,19
43,--,--,--,--,--,--,--,--,--,10028040.0,"-25,7592665755338","-67,3912671398198",2,2229,19
330,--,--,--,--,--,--,--,--,--,10035010.0,"-26,9366725902001","-66,7473736733687",2,314,36
12256,--,--,--,--,SI,SI,SI,SI,SI,10035020.0,"-27,6337582271366","-67,0181224346383",2,519,36
254,--,--,--,--,--,--,--,--,--,10035030.0,"-27,4800253698881","-67,1034365555174",2,1095,36
1204,--,--,--,--,--,--,--,--,--,10035040.0,"-27,1458266170631","-66,9418772140389",2,1036,36
378,--,--,--,--,SI,--,--,--,--,10035050.0,"-27,2352160693093","-67,0644302349354",2,1238,36
1463,--,--,--,--,--,--,SI,--,SI,10035060.0,"-27,297991160481","-66,6526535881206",2,1439,36
987,--,--,--,--,SI,--,--,--,SI,10035070.0,"-27,2251089488391","-66,8257494663378",2,1670,36
361,--,--,--,--,--,--,--,--,--,10035080.0,"-27,2232502935304","-67,0189560597067",2,1755,36
236,--,--,--,--,--,--,--,--,--,10035090.0,"-27,6687999477098","-66,9831854181017",2,1963,36
258,--,--,--,--,--,SI,--,--,--,10035100.0,"-27,5255267279244","-67,1230327103174",2,2082,36
2456,--,--,--,--,SI,SI,SI,--,SI,10035110.0,"-27,7091441699136","-67,1521288574758",2,2167,36
215,--,--,--,--,--,--,--,--,SI,10035120.0,"-27,1276313861506","-66,7125336324121",2,2229,36
575,--,--,--,--,--,--,--,--,--,10035130.0,"-27,2142919344438","-66,9263178640934",2,2833,36
277,--,--,--,--,SI,--,--,--,--,10035140.0,"-27,5397412070942","-67,0153310519752",2,2834,36
481,--,--,--,--,--,--,--,--,--,10035150.0,"-27,0710806751114","-66,8307696967369",2,3820,36
32,--,--,--,--,--,--,--,--,--,10042010.0,"-29,0269775235925","-65,9719315369666",2,40,70
116,--,--,--,--,--,--,--,--,--,10042020.0,"-29,5589484234071","-65,5807240749041",2,285,70
636,--,--,--,--,SI,--,--,--,SI,10042030.0,"-28,7807106449765","-66,0386455444458",2,645,70
4531,SI,--,--,SI,SI,SI,SI,SI,SI,10042040.0,"-28,8475652676601","-66,2413567840968",2,835,70
854,--,--,--,--,SI,--,SI,--,--,10042050.0,"-28,6659572317315","-65,8752053335172",2,977,70
1951,--,--,--,SI,SI,SI,SI,SI,SI,10042060.0,"-28,5859218596167","-65,8384330489801",2,941,70
387,--,--,--,--,--,--,--,--,--,10042070.0,"-28,7027878127673","-66,0684404425234",2,990,70
653,--,--,--,SI,SI,--,SI,--,--,10042080.0,"-28,5824940471212","-65,8832899522771",2,996,70
158,--,--,--,--,--,--,--,--,--,10042090.0,"-28,6492910442287","-65,8184083876597",2,1192,70
2416,--,--,--,SI,SI,SI,SI,SI,SI,10042100.0,"-28,7326533523263","-65,9692671337206",2,1679,70
383,--,--,--,--,--,SI,--,--,--,10042110.0,"-28,4757282890296","-65,9584714095267",2,2177,70
0,--,--,--,--,--,--,--,--,--,10042020.0,"-28,4130524181894","-65,9974963114274",2,2178,70
0,--,--,--,--,--,--,--,--,--,10042020.0,"-28,5096259939006","-66,0134501995358",2,2179,70
1650,--,--,--,SI,SI,SI,SI,SI,SI,10042120.0,"-28,61156437771","-65,9045510608673",2,2425,70
426,--,--,--,--,SI,--,--,--,SI,10042130.0,"-29,2514238184412","-65,7966971627176",2,3165,70
139,--,--,--,--,--,--,--,--,--,10042140.0,"-28,7185211619112","-66,0406031753627",2,3178,70
372,--,--,--,--,--,--,--,--,--,10042150.0,"-28,7717177596284","-66,1240600986815",2,3181,70
0,--,--,--,--,--,--,--,SI,SI,10049020.0,"-28,466667","-65,783333",2,327,71
44,SI,SI,--,SI,SI,--,SI,SI,SI,10049020.0,"-28,5416893432334","-65,8026632730873",2,1280,71
159139,SI,SI,SI,SI,SI,SI,SI,SI,SI,10049030.0,"-28,4846581947085","-65,7867892937631",2,3103,71
754,--,--,--,--,SI,SI,--,SI,SI,10056010.0,"-28,3027477561138","-65,3693767192491",2,1183,125
376,--,--,--,--,--,--,--,--,--,10056020.0,"-28,3441266642037","-65,4127476684157",2,1629,125
62,--,--,--,--,--,--,--,--,--,10056030.0,"-28,5973244077887","-65,4116602658918",2,1699,125
54,--,--,--,--,--,--,--,--,--,10056040.0,"-28,5108290239161","-65,3308772218931",2,2206,125
191,--,--,--,--,SI,--,--,--,--,10056050.0,"-28,415904197716","-65,1086409589416",2,3362,125
10242,--,--,--,--,--,--,--,SI,SI,10063040.0,"-28,3887321458271","-65,7062701247999",2,3140,147
740,--,--,--,--,SI,--,--,--,SI,10063050.0,"-28,2754665210832","-65,733431477509",2,3693,147
251,--,--,--,--,--,--,--,--,--,10070010.0,"-29,649289010725","-65,5171151597056",2,701,221
68,--,--,--,--,--,--,--,--,--,10070020.0,"-29,1066140404485","-65,339695207396",2,1189,221
123,--,--,--,--,--,--,--,--,--,10070030.0,"-29,1832354089391","-65,4161459216901",2,1192,221
70,--,--,--,--,--,--,--,--,--,10070040.0,"-29,1937184157281","-65,4233403523442",2,1234,221
63,--,--,--,--,--,--,--,--,--,10070050.0,"-29,9534214435134","-65,3926406151323",2,1301,221
1019,--,--,--,--,--,--,--,SI,SI,10070060.0,"-29,3790661944991","-65,2898287859815",2,1379,221
2104,--,--,--,--,SI,--,SI,SI,SI,10070070.0,"-28,9308886124085","-65,2902158081112",2,1691,221
218,--,--,--,--,--,--,--,--,--,10070080.0,"-29,2804387843954","-65,4766321943102",2,1888,221
493,--,--,--,--,--,--,--,--,SI,10070090.0,"-29,5496731497758","-65,4504857993817",2,1906,221
136,--,--,--,--,--,--,--,--,--,10070100.0,"-28,7644628061471","-65,1120210167305",2,2069,221
126,--,--,--,--,--,--,--,--,--,10070110.0,"-28,6402396947153","-64,9870716926629",2,2099,221
1156,--,--,--,--,--,SI,SI,--,SI,10070120.0,"-28,7883056058069","-65,1007302335708",2,2904,221
68,--,--,--,--,--,--,--,--,--,10070130.0,"-29,1582844511715","-65,374945475853",2,2920,221
11847,SI,SI,--,SI,SI,SI,SI,SI,SI,10070140.0,"-29,2768611237227","-65,0565641552447",2,2945,221
1835,--,--,--,--,--,SI,SI,SI,SI,10070150.0,"-28,9331053161662","-65,0949655869377",2,3070,221
172,--,--,--,--,--,--,--,--,--,10077010.0,"-28,2680363798746","-65,6462108146466",2,133,290
110,--,--,--,--,--,--,--,--,--,10077020.0,"-27,9877541032226","-65,688606939529",2,1314,290
97,--,--,--,--,--,--,--,--,--,10077030.0,"-28,3920524907261","-65,6282649899935",2,1838,290
236,--,--,--,--,--,--,--,--,--,10077040.0,"-27,9352828616507","-65,699367489363",2,1907,290
1759,SI,--,--,--,SI,SI,SI,--,SI,10077050.0,"-28,1537649054231","-65,6696062414473",2,1933,290
631,--,--,--,SI,--,SI,SI,--,SI,30113030.0,"-31,7336733349136","-58,634038044354",7,1804,434
0,--,--,--,--,--,--,--,--,SI,30113020.0,"-31,5083237598534","-59,2008898465196",7,2438,434
348,--,--,--,--,--,SI,--,--,--,30113050.0,"-31,8057649065599","-59,1651613714524",7,2655,434
2726,SI,--,--,SI,SI,SI,SI,SI,SI,30113060.0,"-31,8301004555882","-58,8233903183527",7,3601,434
1791,--,--,--,SI,--,SI,SI,SI,SI,30113070.0,"-31,9870146859479","-58,9634179145279",7,3613,434
32881,SI,--,--,SI,--,SI,SI,SI,SI,30113080.0,"-31,8654413738655","-59,0290628351274",7,3845,434
370,--,--,--,--,--,SI,--,--,--,34007003.0,"-24,1490607210153","-60,692324164757",8,1475,40
146,--,--,--,--,--,SI,--,--,--,34007005.0,"-23,6823938545951","-61,1611089476784",8,1611,40
745,--,--,--,--,--,SI,--,--,--,34007007.0,"-23,4942751905754","-61,5763888694601",8,1976,40
3617,--,--,--,--,SI,SI,SI,SI,SI,34007010.0,"-24,2554647197914","-61,2439980075436",8,2018,40
63,--,--,--,--,--,SI,--,--,--,34007015.0,"-23,9376982637237","-60,7400985635583",8,2024,40
1225,--,--,--,--,--,SI,SI,--,SI,34007020.0,"-24,0986835294011","-61,4675867695849",8,2199,40
736,--,--,--,--,SI,SI,--,--,--,34007030.0,"-23,5691832483278","-61,7055334817331",8,2780,40
528,--,--,--,--,--,SI,--,--,SI,34007040.0,"-24,4064403681891","-61,031313748118",8,2783,40
224,--,--,--,--,--,SI,--,--,--,34007050.0,"-23,4948646893285","-61,6499982689001",8,3499,40
933,--,--,--,--,--,SI,--,--,SI,34014010.0,"-25,6701404606648","-58,2626302834096",8,944,145
11485,SI,--,--,SI,SI,--,SI,--,SI,10105180.0,"-28,0637510698675","-67,5802695760226",2,3395,406
0,--,--,--,--,--,--,--,--,--,10112030.0,"-28,4594352492075","-65,7113717209433",2,1192,429
410,--,--,--,--,SI,--,--,SI,--,10112010.0,"-28,4818680419511","-65,6351326652418",2,1292,429
158,--,--,--,--,--,--,--,--,--,10112020.0,"-28,5334483576648","-65,6821279512165",2,1675,429
351,--,--,--,--,--,--,--,SI,SI,10112030.0,"-28,6468889609952","-65,7889935499028",2,2117,429
0,--,--,--,SI,--,--,--,--,--,10112030.0,"-28,4333815878035","-65,7202973350365",2,2749,429
0,--,--,--,SI,--,--,--,--,--,10112030.0,"-28,4689789857859","-65,7195047318519",2,2774,429
25674,--,--,--,SI,--,SI,--,SI,SI,10112040.0,"-28,4583109666735","-65,726757673457",2,3126,429
122,--,--,--,--,--,--,--,--,--,10112050.0,"-28,4928946549812","-65,6744465587279",2,3213,429
0,--,--,--,SI,--,SI,--,SI,SI,10112030.0,"-28,447802287271","-65,7055328995515",2,3232,429
0,--,--,--,SI,--,SI,--,--,--,10112030.0,"-28,4746455518307","-65,7433480027028",2,3326,429
0,--,--,--,SI,--,SI,--,--,SI,10112030.0,"-28,4434739220039","-65,7215360640125",2,3611,429
4284,--,--,--,SI,SI,SI,SI,--,SI,22036010.0,"-27,4896487904756","-61,6738771708385",3,1501,0
405,--,--,--,--,--,--,--,--,SI,22036020.0,"-27,4231812966856","-61,4765845551068",3,1525,0
13042,SI,--,--,SI,SI,SI,SI,SI,SI,22036030.0,"-27,3252979421708","-61,282210419911",3,1552,0
423,--,--,--,--,--,--,--,--,SI,22036040.0,"-27,4312285767758","-61,0177584158265",3,2405,0
333,--,--,--,--,--,--,--,--,SI,22036050.0,"-27,3957449255406","-61,1029787390413",3,2612,0
795,--,--,--,--,--,--,--,--,--,22126010.0,"-27,4480426212168","-58,8551013275047",3,488,1
102860,SI,SI,SI,SI,SI,SI,SI,SI,SI,42021020.0,"-36,61828979857","-64,2916770389461",10,3232,71
3955,--,SI,SI,SI,SI,--,SI,SI,SI,42028010.0,"-36,4077407331528","-63,4231236479695",10,722,81
46,--,--,--,--,--,--,--,--,--,42028020.0,"-36,5079177159884","-63,7444083139952",10,1904,81
1680,--,SI,--,SI,SI,--,SI,SI,SI,42028030.0,"-36,4676263417811","-63,6237223449231",10,2169,81
964,--,SI,--,SI,SI,SI,SI,SI,SI,42028040.0,"-36,5077574745038","-63,8626307655783",10,3473,81
2526,--,--,SI,--,SI,SI,SI,SI,--,42049010.0,"-36,2298585551973","-66,9416696902043",10,3219,86
1499,--,--,SI,SI,SI,SI,SI,--,--,42056010.0,"-35,0240766140268","-63,5814786778188",10,537,88
323,--,--,--,SI,SI,SI,SI,--,--,42056020.0,"-35,2904849982905","-63,77586064487",10,750,88
676,--,--,--,--,SI,SI,SI,--,SI,42056030.0,"-35,0223098759754","-63,9123145859878",10,1023,88
541,--,--,--,--,--,SI,--,--,SI,54042080.0,"-26,3905866143255","-54,3947099277232",13,3249,128
626,--,--,--,--,--,--,--,--,--,54042090.0,"-26,382535288747","-54,4652848386631",13,3510,128
811,--,--,--,--,--,--,--,--,--,54042100.0,"-26,4422594958772","-54,6405734856487",13,3769,128
7510,SI,SI,SI,SI,SI,SI,SI,SI,SI,42056040.0,"-35,2368693365619","-63,5923274522769",10,1727,88
204,--,--,--,--,SI,SI,--,--,--,42056050.0,"-35,0246923056998","-63,686962377693",10,3258,88
688,--,--,--,--,--,SI,SI,--,SI,42056060.0,"-35,4262411079929","-63,9063646669037",10,3863,88
329,--,--,--,--,--,--,SI,--,--,42063010.0,"-36,4011467185658","-67,1484015946157",10,101,90
657,--,--,--,--,SI,SI,SI,--,--,42063020.0,"-36,3500276379509","-68,0141950027482",10,1909,90
464,--,--,--,--,--,SI,SI,--,--,42035010.0,"-35,9994878462166","-64,5959233383525",10,997,106
9253,SI,SI,--,SI,SI,SI,SI,SI,SI,42035020.0,"-35,916589710926","-64,2945868368038",10,1174,106
291,--,--,--,--,SI,SI,SI,--,--,42035030.0,"-36,2106631640542","-64,0335412257945",10,2382,106
470,--,--,--,--,SI,SI,SI,--,--,42035040.0,"-35,8617464058389","-64,1569675208376",10,2455,106
219,--,--,--,SI,--,SI,--,--,--,42035050.0,"-36,0429376779565","-64,8353214769324",10,3004,106
2222,--,SI,SI,SI,--,SI,SI,SI,SI,42035060.0,"-36,2272741396174","-64,2348767956417",10,3874,106
413,--,--,--,--,SI,SI,--,--,--,42042010.0,"-38,7413407663938","-66,4360653362481",10,1576,117
420,--,--,--,--,SI,SI,SI,--,SI,42042020.0,"-38,1437722310811","-65,9102790812435",10,2825,117
1759,--,--,--,SI,SI,--,SI,--,SI,42070010.0,"-37,3758811926005","-63,7738735909085",10,110,191
223,--,--,--,--,--,--,--,--,--,10077090.0,"-28,3360934480518","-65,6274299147885",2,2602,290
266,--,--,--,--,SI,SI,--,--,--,10077100.0,"-28,0073083693979","-65,726850392729",2,3070,290
210,--,--,--,--,--,--,--,--,SI,10077110.0,"-27,87835755933","-65,7190758944755",2,3824,290
76,--,--,--,--,--,--,--,--,--,10084010.0,"-28,3006337911705","-66,1659791753183",2,181,313
478,--,--,--,--,--,--,--,--,--,10084020.0,"-28,3432877302321","-66,1222559102194",2,875,313
774,--,--,--,--,--,SI,--,--,--,10084030.0,"-28,0606503909839","-66,2065039006705",2,979,313
590,--,--,--,--,--,--,--,--,--,10084040.0,"-28,3773148491306","-66,3017092655099",2,1277,313
53,--,--,--,--,--,--,--,--,--,10084050.0,"-28,0731019653889","-66,1435569766782",2,1784,313
1075,--,--,--,--,SI,--,--,--,--,10084060.0,"-28,3178455729042","-66,1420642866296",2,2484,313
2856,--,--,--,--,SI,--,SI,SI,SI,10084070.0,"-28,3927801149204","-66,2220823999264",2,2754,313
523,--,--,--,--,--,--,SI,--,SI,10084080.0,"-28,2022631098293","-66,148799132888",2,2963,313
413,--,--,--,--,--,SI,--,--,--,10084090.0,"-28,1297413013666","-66,2019565174868",2,3173,313
2368,--,--,--,--,SI,SI,SI,--,SI,10084100.0,"-28,173337080009","-66,2145148644181",2,3273,313
1169,--,--,--,--,SI,--,SI,--,--,10084110.0,"-28,2623558875079","-66,2209299175292",2,3298,313
241,--,--,--,--,--,--,--,--,--,10091010.0,"-26,8479427341705","-66,0244068592756",2,152,383
